"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual"
103.0,0.0030252706262920955,0.0077521334592837695,0.007106302030318625
104.0,0.0032048862743940853,0.007327654485547127,0.007021947008990257
105.0,0.002962076282447631,0.007289059151638018,0.006831880531157109
106.0,0.0026611116370457107,0.006916541523208507,0.006656017710536931
107.0,0.0026232260492032576,0.006831730274987558,0.006480377647685529
108.0,0.002679897788205021,0.006734688728101923,0.006300647244371254
109.0,0.0025704114555699176,0.006526630836112077,0.006130160504644262
110.0,0.002369019899358535,0.006301835109304922,0.005938476360477059
111.0,0.00224938267930911,0.0064022146208962865,0.005786292500882507
112.0,0.0023888578165182153,0.006288689172053756,0.005691092108486254
113.0,0.0024113016618657708,0.00623206551027441,0.005576357004705005
114.0,0.002301397745854177,0.006225999910565111,0.005470927917382404
115.0,0.0022613960937040768,0.005972657952792914,0.005371555030274324
116.0,0.002186683230812009,0.005916929255103435,0.005238650714005734
117.0,0.0022369478491016622,0.005690118631760802,0.005109942100549656
118.0,0.002157778685777257,0.005426356941587851,0.004965193316541247
119.0,0.0019112753441437884,0.005498543664922303,0.004772851032802847
120.0,0.0018790162625290994,0.0052743922748006095,0.004635991973764391
121.0,0.0019304890262325702,0.005048010764146392,0.004472965611096638
122.0,0.0018727866127048805,0.004926871913866577,0.004304421307856898
123.0,0.0017933697395728055,0.004691108478221376,0.004127896290175934
124.0,0.001702546209031161,0.004404061297237427,0.003951489217963158
125.0,0.0016692521060282575,0.004103259811427866,0.0038188589769638033
126.0,0.001614790434775016,0.0039840596223841215,0.003643294262769205
127.0,0.0015361263081339887,0.0037839346868243882,0.0035005209098504355
128.0,0.0014610320457638607,0.0034448228857808815,0.0033863162442303654
129.0,0.0013762793045751119,0.0035843517374820498,0.003213881825066467
130.0,0.0013294867044333838,0.003406258504134791,0.0030608778561055172
131.0,0.0013471782122887097,0.0031911967036424224,0.002971713787530411
132.0,0.0013368847394730006,0.0031320262846899344,0.0028841801260514974
133.0,0.001234505814872288,0.0029473798911375275,0.0027428624459852288
134.0,0.0012175635707087039,0.0027196182836161896,0.002639827669019838
135.0,0.0012108783298695064,0.0025377973858769706,0.0025640658236680096
136.0,0.0010950410684302029,0.002563015437912117,0.0024480386386455826
137.0,0.001029197739771069,0.0023758184955211727,0.002351015187741728
138.0,9.86236197741016E-4,0.002261292164852051,0.002254708978933107
139.0,9.310016763821205E-4,0.002341852455624028,0.0021502666875107108
140.0,9.090797476363961E-4,0.002159183727938046,0.0020582099932634737
141.0,9.303601362065744E-4,0.0020430141866642736,0.0019872162282587535
142.0,8.489897760621384E-4,0.0020320355840581566,0.0018940981988112087
143.0,8.164012026243443E-4,0.0019196818678638408,0.0018011319982261277
144.0,8.140830573831118E-4,0.0017400398864505838,0.0017326897045802005
145.0,7.465452120352919E-4,0.0017192787973699386,0.0016345704334143998
146.0,6.966335501046459E-4,0.001639080027122035,0.0015586199610719386
147.0,6.597741784257255E-4,0.0014455970138127533,0.0015002236790231463
148.0,6.134734741002966E-4,0.0014590211083886635,0.0014095394902107802
149.0,5.760495060107653E-4,0.0013335928492362258,0.0013206472392731658
150.0,5.803149994326333E-4,0.0012219841138031247,0.001266258896742087
151.0,5.727629658602314E-4,0.0012196129764163927,0.0012153260561910862
152.0,5.474002082051833E-4,0.0011566948276409473,0.0011577437727092296
153.0,5.372057632908939E-4,0.0010404180073283061,0.0011169156475754078
154.0,4.906030073891175E-4,0.0010231748813918338,0.001066031656815126
155.0,4.550155592314669E-4,0.0010093151755136626,0.001022951471685218
156.0,4.3743011671122526E-4,9.022154698090221E-4,9.807955040879502E-4
157.0,4.1474920498391055E-4,8.972016984612944E-4,9.35432311534104E-4
158.0,3.9284373050192043E-4,8.921091472747668E-4,8.884265337995373E-4
159.0,3.9079215963065304E-4,8.081865937896467E-4,8.478388257538643E-4
160.0,3.861363515972998E-4,7.798318771021854E-4,8.168454081036738E-4
161.0,3.5916890284103575E-4,7.61787736080325E-4,7.737463323432141E-4
162.0,3.518818290620965E-4,7.020568581253076E-4,7.403961973890826E-4
163.0,3.2438738751350954E-4,6.665170696708045E-4,7.0410058910215E-4
164.0,2.999509931945649E-4,6.731278063291272E-4,6.705358277760385E-4
165.0,2.8671062629314465E-4,6.03056016439981E-4,6.432705135208085E-4
166.0,2.7307617242123E-4,5.72512008722826E-4,6.146297894332388E-4
167.0,2.5182810821461105E-4,5.617816851582071E-4,5.776392959952888E-4
168.0,2.4767793632493726E-4,5.057920391522224E-4,5.453736782298973E-4
169.0,2.5267334529715553E-4,4.865175829642716E-4,5.247988003139719E-4
170.0,2.405912518753468E-4,4.8611313325205716E-4,4.980584702648558E-4
171.0,2.2867512660478047E-4,4.493273974037583E-4,4.7748791004995246E-4
172.0,2.156435651650879E-4,4.1418489126097426E-4,4.605048719935635E-4
173.0,1.9818369397564667E-4,4.260487443921058E-4,4.3990260776589164E-4
174.0,1.8953604774843012E-4,3.870368005190331E-4,4.228497441558396E-4
175.0,1.8122639901216287E-4,3.603703198116203E-4,4.055851673129555E-4
176.0,1.7145967103830725E-4,3.7851576868467126E-4,3.8622692821229857E-4
177.0,1.667536323756019E-4,3.42479905958549E-4,3.6667410451062085E-4
178.0,1.7063750895871248E-4,3.2474878212574804E-4,3.516306331963817E-4
179.0,1.622096533791959E-4,3.281115043132794E-4,3.344014477935553E-4
180.0,1.5388590479358555E-4,3.066996690094727E-4,3.1850642878160514E-4
181.0,1.5209219560030347E-4,2.7744558532328157E-4,3.073978115420658E-4
182.0,1.395058103322309E-4,2.787175652706786E-4,2.9238866733264214E-4
183.0,1.2943326807968378E-4,2.712431067628732E-4,2.8182160924018247E-4
184.0,1.2385257659399795E-4,2.4200237110949725E-4,2.7275909568650133E-4
185.0,1.160269492212296E-4,2.491722301162876E-4,2.5819826167161174E-4
186.0,1.1272726014488962E-4,2.2931645518725404E-4,2.4477347199032746E-4
187.0,1.1229702567347411E-4,2.1143668083050107E-4,2.3222047071850914E-4
188.0,1.0996635924497998E-4,2.1477347386390617E-4,2.2209925411302366E-4
189.0,1.0670759772360894E-4,2.0585240755920524E-4,2.112694450693921E-4
190.0,1.0203204540534211E-4,1.9200352120885494E-4,2.0287795594768032E-4
191.0,9.515618404788541E-5,1.8094432898355133E-4,1.9638529301751955E-4
192.0,8.823167559098214E-5,1.8437469117871055E-4,1.887894263922889E-4
193.0,8.326664474548069E-5,1.7100476620546205E-4,1.8243193918643743E-4
194.0,8.193581950589342E-5,1.5892362703606938E-4,1.7619260126559635E-4
195.0,7.786124374332945E-5,1.659632268852397E-4,1.6756436513140928E-4
196.0,7.647048378963265E-5,1.5233507945247734E-4,1.5930567234429959E-4
197.0,7.409856919013878E-5,1.4376751331918137E-4,1.5185368008979595E-4
198.0,7.130741430884624E-5,1.4638273290283122E-4,1.450601214522497E-4
199.0,7.044955203544896E-5,1.3854247757380292E-4,1.3801839098865495E-4
200.0,6.887856483126761E-5,1.317261146787859E-4,1.3226312976497123E-4
201.0,6.483302987594161E-5,1.236207941194289E-4,1.2775052589663076E-4
202.0,6.16291531716261E-5,1.2374689117309055E-4,1.2260422933271865E-4
203.0,5.80895941696707E-5,1.1628059291074923E-4,1.1757007378411707E-4
204.0,5.689440669701022E-5,1.0837215837812297E-4,1.1330755938120079E-4
205.0,5.2253661157489314E-5,1.0939999465240523E-4,1.0729942761211319E-4
206.0,5.055577157657379E-5,1.0003658517798859E-4,1.018861147760981E-4
207.0,4.897271373793899E-5,9.668541327124066E-5,9.660722457201016E-5
208.0,4.762894203747199E-5,9.575698755958533E-5,9.246161608376412E-5
